# Constructed from biom file
#OTU ID	m54271_200325
6363f0ec58a1814c279c893b6b6d9b2fa6ed0587	1.0
9c9d8033ba478b0b2fe7b00aa3cb6210b21f7c4c	3.0
ba1b8843a11310c5321611f83fa86e06decfdeab	1.0
dee14a55112932531e38e51d02e819c9d01a7810	1.0
e7bb0be91e5540835f78d03aec24db1649638e0e	1.0
f369fd1def9be09969c49398eaca560e7e40f350	1.0
ff829cf35323eae99a4308b783d0146d2b0183a0	1.0
5942b66ccc6215b67d96e449ba96238d6e2361a8	1.0
0ba156e0f66de16d11de0761c3cb1d31fd072c13	1.0
bf2b57061c2804095636cde01a1514b1ba140be5	1.0
5d3c8fd14f8b6d3f348bb4f759c23b57be4d9d4d	1.0
e8545cdd8deba1523020135116d2467d8f25a6d5	1.0
c1a899297bf1256f7b50bff61e1a50cef94958ff	4.0
dd0a750a20d3fdd878850da5f084d75d6fc98345	1.0
a8229bd61ea7c1695f30b48112248afacb9255f8	2.0
eb516d1489a1a54b97f0bf17b98ebf7d39b2033b	1.0
e6945f14ba031c5f8de2f793955336a54e27a0f7	1.0
411b4814fd6cf5a88bbb1c99a4fc0aeda89612e7	1.0
284dc510038766358e37a7668e059c77e93b6615	1.0
ecd3b0c17b807d49ad76fafa8591819e0c598569	1.0
c866cba2cbae1b3dfafe3653142b5c3fdcc01eb6	1.0
19b1abcb128e89fdbefca948d0215a03ef9e5bd1	1.0
bd62eb76976fc3252f6ed3643036ae06ea6f35a3	1.0
ee2c10f00ba5ab842724fb741b4ecba99450d784	1.0
db668e19775f9212d993645873f67f394e95b32a	1.0
696cad49acd558af67d419dfa0235f33a2f232e3	1.0
6de65075fa100bd117fef2d0dc0f1429015521e4	1.0
457500cd9bba3fa9a40aa79c4544e7a1eda96539	1.0
62ecad04a56ef596460d3ab411ff52a005822cbc	1.0
c7850c68741c6d44a5bc0708b3aaf916d546b24d	1.0
be00226a965eda8d29e4be518b7ea9782674757c	1.0
1179b1294d73617348257f4bf73aaa9d3dffdb22	4.0
7801eba1202908bda3f8b1d2a655aa424890d43d	1.0
7e866db512b12eea98c89f8b9fec043fd1d16e39	1.0
2df92efb8082fe7e3018d3d0b426d1c388bdd4c2	1.0
a29339df979a5027919272e909ce226bea72b704	1.0
1f61f259042506cd229acfda124466f934e52083	1.0
9ad2a30b815253baee5ba23bd097321d4b938c89	1.0
d8894133aa24f976d8b2e4818bd3492b209d0b3f	1.0
a7ae3de1fa8a5116c22aa778d0aca7be4190b8df	1.0
8ecebdbf44954987af52f2e506ad5b55d5abc548	1.0
87d42c57afe64184e4e57939eff76e53291742dd	1.0
84753448dff35da68ad41ef32209e083fe50e58d	1.0
b7ed060570007ed85f0f809be9c3787ac40a7bd9	1.0
cf6a3c78ac38a3b815c521ea7e4824e0225b48f7	1.0
a4de3ba06f02b609f72a5f49f30d1217a026a62a	1.0
71f6b31d8a0476e10f88bc4d69dd009940cc8a6b	1.0
4a3448d5eb5797ca58c6ebd9e76096fbeeb8f3cb	1.0
05c57f65ce1f2e28398b52de115877863aba365d	5.0
772a205bf22cc9c9b0f08e54a2ec3f850bf87854	1.0
f77c6ab914fa78b14fe8681ca287f4998b5de029	1.0
defc27ea81d86588d3495b39b0ed653311c67c06	1.0
e2fd79ee5787f8915c0d1ade9993c9941ef144c5	1.0
9d187beab7a2a8298df3d1ea022283d179e320fe	1.0
a975caca7674494875aed375f7b74791371e1d41	1.0
cbe4f636d480594133e79d8aa88c0af4060f04a9	1.0
e4c10fbcedda1d0467ffa37a7fa5e2fa006de54c	1.0
db25bfd24099839e66ec96ed9e116cc2df7abdfa	1.0
b719ed643a47c98853e6f5ec17222e1f45686f3d	1.0
f337334c7c133927cf98dda80eb5d3b2c71565e5	1.0
a94e4d3bad3ea73e56dd45f74f399c7193175bed	1.0
969a396c0f6a7317ec574b386a8ef90921ff633f	1.0
9bcea5afdf569f814b3e2ed931b6f98e61111343	1.0
b23846300c57e06da1f59996867864d6a6ffd830	2.0
5d0d8049c5fc2a97690e7a3a948a307aea8e8976	2.0
7ae7f5ee88590c260b674df32b6f3d435e6ec00c	1.0
01cc447e4df94af7fc1fbceca58dc36c652c6dd7	1.0
412f504fc58b57c609c7392932f42f50e07802c4	3.0
f5dcbfd042b01d78abeba929f56e3de41cfe24ce	1.0
02e3e7bdcc489755949b3eb58a3221b07a2376eb	1.0
42ce4f5ede941d3fbebd58393ff3fc8dd031a306	1.0
afbdda4fa570d7beeac692a2e92a90f33a3ae162	1.0
9a9e6ef5ebd0e2ed02493e07f05072a6b6420cad	1.0
f2166d823c14e9a8950d2d1f3d1444c5b91c9ec9	1.0
1271f7531c39d004bd6a7ec1397b0d274a123915	1.0
08ee6e70bf5bb5aa0692dddb2cbcda7546179b3e	1.0
c3a8a4eaa06d57ad5231d5c6f41a60d14eebdff4	1.0
7467adc03304c0ca75b65eb053830ca9dcf5d352	1.0
78d8082a774799cccda6e2a8dedbd0e69d57bc5c	1.0
69ac0b6c1f578870b01fd9607a8e02766f506cf0	1.0
7f50aec28288cbf8a0b90ae990a843ad0ab39dfb	1.0
39733d2b9cf6256a7164c68ec2841b3d83f5f231	1.0
ca0fcd06e082f25caacf32509d250928d76b6daa	1.0
2bba9e15cf0295ec0df8c9acb47e09534cfeea33	3.0
f202ecccdae0b23be9aa7c3777ff26578348d558	1.0
68a8cce9bdd3e872278f50d4d2d533372df28d65	1.0
439fc4ea27fd6eb1efceca9bc55c1fac940c7bc2	1.0
3a24ca68b9a91a74eeb60aab37f06a2676631142	1.0
09a0b6c6ca5ba9cc204f60c1978ebbdd05bdc429	1.0
a36cb778419439a75b34f6c3b21743d425c176cb	2.0
91891b6f22ba45bd3505b58c9c559712c8b31cd2	1.0
7f4796623a5323ca076d6ab3a344dc85a80dd8db	1.0
bdc591dcace5166fc1c4809ff2e8d69766bd1c04	1.0
bb5e908a98e21222408dcaf35282c85a11a12a83	1.0
9b0822015b32e609d983c66366167afd9988f943	1.0
67fec281f006d505214ff8d6780877a2ebd068f0	1.0
87490743904b8f585118bdf6159d3a1b2a271ce1	1.0
75550d6ef19f0fd8b153351a7bf746f2c72142c2	1.0
e0b4c94d080afbe9cba5567a336ca381e4051535	1.0
b457d78a59542c2ee574126124db754081121472	1.0
e5b3bc432d08febfe10544372d208c958afe93e1	1.0
661e8d3c893d2648b678b7d4a08675e3a60f6cf3	1.0
32aff1a542f7ab0b30851fb7675712404823441c	2.0
22d77c83da764ba92c13e88a04e75b31c82bab87	1.0
d5c019c24a189929a00e6fca657c34274706d73a	1.0
09948a5381e2de59f4db164e1a4536c89e229234	1.0
eec15c5b6ea77803694a2b25c8baef0963055f68	1.0
32523ed86197cd676970d79bc80e47e6300c9340	1.0
4a57ce5e0d8df472e9d7de70ebce10e59832c12d	1.0
28341f8968011f1233e9528c792c8d8d772a9801	1.0
699db5b8a4d40d69364abed3043ba9fb4c51131b	2.0
8bdc4ca724eb646ee5134eec33c407114984e4da	1.0
7af7897b40125147d13844569acf28508312d2f7	1.0
8bd6583e7109ca29ab3520ffce2d02f3d4ce81c9	1.0
ff591c951c4a9896d0698c3dda06a19a898b0b73	1.0
7fca8ba23f70ad2ea3ff1f2be7e9c39566e3d1c6	1.0
422c9f6221d8af78cc79ba6f3700fcbb2d4d9cb7	1.0
492c702e37bf1adc900208eb4e20f42f990eb21c	1.0
8d0e18f40bd96db8a783a8e3995027afa8726ef3	1.0
0bc2d7474199b0c401d1d4a8e1dbac072daeeb14	1.0
f7b308e0b6476c0d79cf539bd4953175be4e2675	1.0
c321e287eaa61d335ea452dfbf1d54fa0c6304be	1.0
536ce28469ba151526381dc0272f8f591a271a5b	1.0
b2a66f948c107078cd09185f4bbeac13bdb5fe97	2.0
db42990130a65bce1ce075a493ee7d8f3af1ff99	1.0
6740259636cf5a4a66e0ec1aa743ef49da0e2838	1.0
1197ae7fd771d8ded287ff95c31f40ed867e32f4	2.0
845421e663bcb2cf6ced75f7ebb597b9f0e229e6	1.0
8f548c3ef1e1becf193d1960ae87b774938d7802	1.0
c9005392eaf385e1c209ff59a2baa61922ae0e94	1.0
f828f99782255c303cfa3a379871437c06e5dfb1	1.0
a09acea6d71e7b5174f1cbdb6022de77a6e6b3b6	1.0
3bcefd8443f3dac4676b962179e0eb4863ee7dc0	1.0
59c79687452af74562eae03d7c0d77ac04c5a658	1.0
6508a50c153c58edeb7f859d9b49573447a4de2f	1.0
e70bd182f0fab0c42ef49e961749ae2a9c51481b	1.0
9c8959334411d37ac55a2dccde1ed7c502189ac4	4.0
92a3a55f1f4501c523181a6a2fab915e6e39e925	1.0
e3076c87fda1a6ad76c3fe3e4579c16686dcbbef	1.0
2b44f5997cc2822c96631545c57ee5596930504c	2.0
2f3beea5b03b0a5f94917cddcae5c2ca6a3832f0	1.0
6de42b55b874d8f8ade70b94dd7edbceec2feed9	1.0
5c1fc5f53c5db2237f27ffc76693af4bae88d8f8	1.0
fa7c3bf8211bbab3df58b8ee6c22d8b3699cabdf	1.0
6ae0098f150c6f586716fde911512286088c5fec	1.0
ba3e161a25c8f93d032fa682d2291a09f8a0657a	1.0
290bf59302346867b8f9b2ccad193771a12a51ae	1.0
6f37b3a3fb6f24c80a2ec73beb99be0376d9ae74	1.0
7c6171b83aed35f5a9a6a68ec4eb319923670d4c	1.0
e05b5658c2c7304a11824333476fdb4a8fdb3ac5	1.0
4dfa01fd127a7fb16760d82e13db950a2254becd	1.0
333c449b26bc65e79b2ca7d2c9c724fd6afe222e	1.0
fdc2157af4306d418ef116562542cb1f988fb7c8	1.0
94c0bf7279382f3399657146b9d4b3a64734138a	1.0
5d7ede9b3287fa9522ef21f65ed7c9424cac73f1	2.0
607a8635de2c7ef68c6d5580836e2dae96a3eafc	1.0
55f320d1a363fd46db53e8eb11becd6c261d2af0	1.0
fe2387f830550dc791b1babef0ea1eacee921380	1.0
5cf4135568879e3b21b7b1c3525c20bfd6380e0e	2.0
00654f6e0a9764e1ba591d4ff1f2119f86ddcc7d	1.0
0233640b963ed2e294071066ffd71d56aca03deb	2.0
489665c776df55965131dcec842c0fbdf4f0822f	1.0
3f6bf379c7ff198926815c38624e061ed8b02ef7	1.0
0ada7499b5b31a006250f7543da018626e11d530	1.0
f71827b1b0ca51a0cb7eef938b30d93f4639d593	1.0
3d3b6c9ed102800625a2d3debe04f108c22a0b77	1.0
dcefb51d8ac315313ddb8257accad77ad1524ed0	1.0
de97c2132ac1fe0f2c85c21bd4b2e8bd6c49c349	1.0
d0d4c9b46b9dbf25c5eb4f44c09fa259c9883a8c	1.0
3ea650e1f9b1552209a70f02923afbe67b59c0a8	1.0
01986c4e5e6a37610a7d981f534da0c105be5b4a	1.0
32968049fc6660b3e4605510a4b24ce0e04d12f4	1.0
54805ecb248079d915fd0e53b56be96afe9f5bb1	1.0
38b845299a1ac6454d343ddf8d0f14395317af50	1.0
bb38f11a8cfaaf0736cf0898930bb636f4754fd3	1.0
cb5f569dc064f398a9c796a8ef580d330998a0cf	1.0
6d5c7b48fc57502856c36cd658be8493ae321181	1.0
f546348b8166ffd4405a5bc56ede067f66c4a911	1.0
1f5b51e245af1160b8851f02e09db3fd2d414b14	1.0
9cada5fa78ebdfbcd7f3601dff1a5d01906b8d00	1.0
bf7910ecc3149749cabd2d31193fa0d298cd7c5f	1.0
5ad1bd58c51cb755afe8476204f59ef22955613e	1.0
f3c3e84db1e4cca3cd6e150651b3789572a4705a	1.0
c5069a85da46bcf332ab8a1347af21da1fcdedef	1.0
e5dbd6c7c25efb21949626dd26c0106be0f53848	1.0
0d0afdebded688e3f7b521fb0dbba22a9f881520	1.0
a5cc9d66f779afc2f7e257b673c2b0459fc35555	1.0
4ce747408bdeab5b3bdb56f4a5bf8df480fca782	1.0
e3793c42a4eb76e52da30a9298e08a16d10d6e2d	1.0
0fe2bff5a21364226f776aa664ce4455ceca9bb6	1.0
1b22483a5b1feac1d841a692610b9e46c9454fb1	1.0
e1c36b56abb7b18efd95df532599406946d1291a	1.0
38d91ed723992e1848d3e8c9c8eb6c3316e8c506	1.0
486649c99e548df3708256749b5a2fbcaa1f53c8	1.0
9bb68c548b80819448de255287c6d3c413dac65d	1.0
add0b0be9c00a82bfd4ca2e1667c1de349520746	1.0
62707af98ef1b06b099a2700d71d899fd285fe57	2.0
37c0225675e900f69c6ba06be533cf1f37a6ed08	1.0
5649cd648781db12a6488d8fb8c2fa555ec37d7c	1.0
12fafb6f6291a22336e91c6b29a4738efb7eb13c	2.0
9bb3006208227ee5aaf83a9350a551ca57f3574e	1.0
eb7296d9400f2432278be02e63d6c4ea3c2c81b4	1.0
2d7bfa469f617b02c5542b9132dd8dbad59f2a3c	1.0
cab1c7d132e7576084246e65bdc54f742700027b	1.0
0feb82caf6d0884114072fc1d96cf45693ff73b5	1.0
7d506bb2f23d1b0f4b03d54c3fefde066ce52c54	1.0
c3e40da641d79338bd00304fe2702a37ebfa0c41	1.0
fe8149528daa5c22859eb2e5a8bd0f2c038367c6	1.0
19640677dfd119bcac8543061c0eae81048d0730	1.0
afbdb56af79e0dc5e9e15b5e377eb2efd203c1cf	1.0
8bc9b3a232a23acd2a21832113e499c4518d8aa1	1.0
cec6d80bd8c6e5d9d8231232da8e58be1d381e58	1.0
260469d734de4290935364c8b4e0c5b9b7402466	1.0
7a0352f0600194afad17badc7d2c1bf203716210	1.0
3382097d887c05f52a72c102f90dcb519af38da2	1.0
9b2bf94b2e945560bc70f4a2970093db93723ef9	1.0
51c5a6d2da6ab47ff083a2f740da6bb83ed63bfe	2.0
8be8b500bf5c3be0a7dbb60401d97a1f71ae9515	1.0
c7cf7256ffb62475ffc0932ab2a468019b2755c4	1.0
cdb858ff8fd652759de6ec9dfd78e633d0a73f6f	1.0
4f3fed2756fefda6be6f18203b6cec80806de524	1.0
c18b9210747a5552137d296e5114d2df7770af51	1.0
9734b6f976150c1f82116239be0903778791b2f7	1.0
5fb3f703d087f9f922e4d60ff5be795c493b9ed1	1.0
f3fc5a17f334f07bd46210c1f6b0db2161afb9d2	1.0
9b6630a9a50809dffa5af55a93575cb68202ccff	2.0
695f05454d0b08f6f25e3ad73e4cc23a5ce1ec8e	1.0
a7a98eed02ee1daa40429b043404ecccd71d45d8	1.0
9b34790574f142c44850d18bf5d7d31291262a9e	1.0
1901cad6780afaf2417023b94d2be378bb4a7ab0	1.0
a350435c05575f497f0ce9d1647258aa65a3da61	1.0
2112585e48fe3a2961ed7748ef9933382275d7dd	1.0
e0bddd765c0fc50906caeef02e802791038217bf	1.0
a30cc8df6a61170d7ffa6945f7b39ca62cb0b061	1.0
4b604829be6721ce0b53ec7bc669d1aa3295a7ee	2.0
0cbd6931d6171619f1f7c360b14b9d81b4817aa4	2.0
116f498258db395332ed008686761fc216ad6e54	1.0
1776edbbbdbb451a72d98b633f91bba8f6582104	1.0
1cc8c1fe8ff3a170518316eb1ca134772fb3d3bd	1.0
094296484940aea4c1cc7455659ac7b758bf4066	5.0
b0068a3eca904171313ef584a1351317e55afb13	1.0
088d64308423ce018dc0d4f0e215bc03d787b433	2.0
b948c30b16af95dc1edfdc1eaae79c22bf9a40db	1.0
ddbe0847d50c0f31bf9a1a3f09cb7cd4ef2fda8a	1.0
69b2f08cf2ab3d1fee427aa7c333877780e1080b	1.0
c4bcc7bff846f1d6b9eb04b185916807b75116db	1.0
fb91f49711e3fbd0a2ba1de6e1dbf00d06eb61ce	1.0
c5a96c319b361101154eb1114c868ca52bb202f4	1.0
e313e926b1b7003e7c612b7d7c545f02af996ced	1.0
d50a46b1951cfbdb16711c6acce421c9f8eaf0e8	1.0
f27898f828ecbb0611b71534103d20f3074ed215	1.0
78c0b26b4c9b04c170dd10005f62fb6bc25a2014	1.0
8b5d69db9c029208d91675e3372d3e2a29bd49ca	1.0
d7e626c9a68c461db788c68ecfc6cc21a9a7dc57	1.0
af12f984c95211512f3c48d5564e9575433995d9	1.0
3f02651964f69863ccbc7aa3886b26c719c3ce1f	1.0
dac4c8dfbe7b04d9d4e9bebcfab5d0f781cca5ed	1.0
c9e416ab463149a6b576027525f075841e7a589b	1.0
0a2fede1eadcb24ea2e3fc7b103ce516386cf73a	2.0
59f79c1bfdf204608e9a05bd405a5314eac0ff99	1.0
d1b2733b63b855bc773a88bb4e2cf47f4504ca77	1.0
da6007c5f775d9f8005f89e9016a8e47736259ed	1.0
aae538dc5585452b90a401781e335c6057dbf739	1.0
cc7bf5c1bcbdb1779995201610d8915f76bf6ebc	1.0
3367113a43cc14e550918657a97f42383fbf2351	3.0
e77255615a4735fab40ac9b3b07f3f40c20d1af7	1.0
405003843463613fece69bda6b040817405fc715	1.0
63c788472dcd95218b3e6a705c94f0489416d553	1.0
2184404b1f4dc58eff185fc0a63d21af85e7b213	1.0
603bc8b6bf2872fab6da2c8cefc1c77c0979dbb6	1.0
e6f4d3f4f711bcfa051c7bcd0db857af62bde356	1.0
399339a2041b8659cf7a9a114528214580fcda60	2.0
c824bb44d51f38db6c85e20222b65e43eaa702d3	1.0
e767487f5f100efe0536e2b4377e34f324b0a8f1	1.0
2f849e529af926f60f98c5260bf4d37fad5a449e	1.0
31abce6ec09d8b99c9d464b14db807bf1c69e257	1.0
9e2587273ad3ec40d04a914eedb21319f9b2a555	1.0
e5242dd5e956996aba2a0ebfed8cfb546ae72fea	1.0
969ae33b145e1d550f28f1fe2d58e4b6b94c0f55	1.0
6148c63ca959266fd8d63db87e5add450db2559b	1.0
7c8166906a38d6b310f34c0170f524448c04f2d1	1.0
bf902e15632330a09b685b1ace9dcfbc714b5abd	1.0
0496057ba8244d331e0b211777aabe2eed4e0193	3.0
6ac6beceace68327e3dcf21b74342e7f673e48d8	1.0
869e0e3cd9bf773c813d9b3a5973c647c59a5f2e	1.0
de2f37c3bd3966102112ca6c4a6c102592f514fa	1.0
e5927850800fee194d60cc8b6c19e2e124c78fe0	1.0
f841623c14eb26f2ffe8eb14ce9c0deea4fe9fcf	1.0
1eb394656aa04946bb9f3fefe2cad59fe38a44c8	2.0
875c8f7ca1be8404214c583eb1936604a57dab05	2.0
7ad37526813bb77864ced14397746ad77300cb24	1.0
af42b7ff58f3534b6ed13c7d973ed94172f3e2b3	1.0
bcce6de0f206b81436bf5bdafcbf22a0cec168ce	1.0
84dd4471440dd005f2c6c7ba37e0b225fecf3964	1.0
85d21a48d5715ab983187c527443b80d8b4f1c75	1.0
6ec673f5043b29c2c7d9a51490d41e314c7f4f67	1.0
f03921f4c8e092cbec1a12f99bbb56f39d7e8a6b	1.0
2c2d52eef099bf6109ce08bb21cd9487b94f1400	1.0
d5bf468072e6fc7f941e1b13414595549aa20b4c	1.0
ef113621c920c748ca4c7599e4df13ee0338cc5f	1.0
a3b8e53962eeff3456af340f6b43941f08a7544e	1.0
285fabb19d601105c0865db374877a1e906f3cbe	1.0
df1b31ac75f5f9e5f5a59c402232d165251264f8	1.0
c2f07578031aec6fd18e56846b779b0c64284e9b	1.0
532516a27f019b33651a69b800cc126edd21bb31	1.0
be017e25c0bf43cc59e0f134a6ff1272595455a9	1.0
09b4bed99c291a49cfeaa5ad2f0efc2729d2897a	2.0
376e1b4d751c0b9ec888c3fe1cee7a56d7787480	1.0
e1e3925fe6182c7464d0fe7b53b654773d738842	1.0
913d397310c18a20b64ccfe31903f984370e2f5e	1.0
2c073c3ff2a53a3bb64b5b0cb53bbf81a0944e53	1.0
5bae66b0aa0b7af1b5b4ee628022dba93dc40ec4	1.0
840fd924b3231aca8f29d6dce3ef699ca92a08ec	1.0
92c3767a7a7a6909893e1595b504c5c19cc05dd2	1.0
4058e5c8e98f12d6259e1ee59bb92ab95a85e9c4	1.0
2ee2a9d8ad699217251b0442a9827e26d59ef5b6	1.0
358ab8fdf2cd2a1fe7b0c9bc36c56c238dd471cc	5.0
8fe828016d9b2948e7c1ef45dfa2323d719321a7	1.0
336e2b288113759803d67c1cc618bed4788d53b8	1.0
806d8837f46534e42e38a6b4e47273104f31a964	2.0
5195ca63e5f2cc3e3d76f56bdd178f781e9d8b88	1.0
8a237139a71297eb208df6133d2ffbc54f77a5ce	1.0
336ef70e7db46d8aec898b162f79c274a4ab7fde	1.0
2ae002484ff51d446e52879e6905bc25546cdede	1.0
55bd46521672b0cc8636ced3988c3d47fbe58df0	1.0
fb3c0cfc115a65aa688e96a42e07a402de60cb68	1.0
42d2a77771ac8fa17d8a04ca4cb5a45d503726ab	1.0
e753a0514d11aa936f0ace68249469511f39c889	1.0
138b30ad995792843cc9525c64f197813c103145	1.0
9f6b999d67967637ada49b45297f90e3334d6e9a	1.0
cb0c4534da528c26c393503fab5fe80eda4cec05	1.0
a443cf54ed7852534c9665bdcadf8a9672ce0ae1	1.0
6c2b2f84ed12e80a4843291b7688921f58014b3a	1.0
01bc587995a09fd034d7ddcbe16134157e96ae72	2.0
72b052c9d2d2407965ee5ce1eddbed078620933b	1.0
ee101eb1311f25dfdd6cdead748ef57226b5dfe7	1.0
3bf43fc6251aff8a2d30ad70a68d614633a71f1b	2.0
b4db80f025d4fc3decc0e4aaf6b711d128e0d75a	1.0
81d72383432760ca568622091b87e71f8977d785	1.0
0c9617b5b513625f813093794b6f01843b6b084b	3.0
2b765467c911540da629450dce1885f92ea16871	5.0
ec8eaecfe2665afd4eed858959256f2f3c00ca06	1.0
df5f1a13c9af0fbe4dc605d7d4a9e15ecc7af571	1.0
91aee7c11b0b86bc9b03e282e3673f4cdd9575c7	1.0
5d5ba5fded9498ae2c58db87c611be2814a4d5e5	1.0
833c12ba1bfc99065418b5957f8ede54e39e350a	1.0
24f8fd375a60c77ea5db9db5c22603adf9ce61c8	1.0
342742acd7b302fc0c91a10f60de156c22489805	1.0
4ec5faa63cd6673cef679c6c7246f31c4010ea75	1.0
f0cd734b4bcdc71e1a7f2ca377d29dbd5ea174ab	1.0
d912a026846db8dbc267768fc68163eb9e2f2985	1.0
378167ac6ca10cd31456c6c632252adc81d34319	1.0
2709230eea9cd1670b4b5813c9367c70e30ffec7	1.0
df24640ddd3342584adb341a634a64f5ff95d24f	1.0
339f7de37113d202813036528f1a5421f3e6dc1f	1.0
bc6c27113e942b774892a5b4ef45534759766589	1.0
8f6e717175653a3d80698a7a3de8b9f8137175db	1.0
c142d56d7c7f067063fd6696272130a1b4284871	1.0
0ed37b7d3803729fa74ccc953fc79a7c6d64d383	1.0
01939d7586bc335e17d331949a7abfd747337a4a	1.0
15050fb3886a57ee05ca97684c6432e0cef988fa	1.0
4e50c2c498337166c004de64c68766ef6a43f645	1.0
8060f1204a2f452dc620d44f4ad987229695cecb	1.0
93d09fcca1953f9cbd0844651af60792cf59656c	2.0
d0beb7e795d0ce8160b678a01d08d2c104bab772	1.0
3f71d432f553a35ef62915e6df6a33ae4b29a4a2	2.0
5ebab44a0a8233c4474f9bf2dc4b4d7b320a6d96	2.0
d94fa48528c4bc2965904d6f98956bd85ddc5af0	2.0
d50f03068545597e02409071c42c62e34d3f1aa1	1.0
c6d63cb9e613eaf72606c90223b6dd0c9bd06a0f	1.0
03f350965b19988b591f752390202f7357f2eab8	1.0
5e25dc949c5483e0a2a6ff89feb02af6e83c8f8d	2.0
fb1359680131556a5e665cdf9552c9cdf8ced4e4	1.0
da51cc27432834c4dd23d6b5d025a0c42a4718dd	2.0
2e9ac6d9dde522cd74c2b74375285fc7ce0e5ab2	1.0
fa1e7a27d8ae06d38d044669e14b64005b03bd55	1.0
b067f2baa6e2b922bc531f3b857903315aa3257f	1.0
b111310a82a05f4a39c549efdca2b7da3c1d8eb3	1.0
39ad3746a0e6ea3805f4e046629d8ba4d58d1ad6	1.0
439d87203ae8f61c12361f578b5657d629fdc3e0	1.0
7f44baa86c9d52669f8836bb18af79c0f2c0afe2	2.0
bc47f48fc5e735b56f2e7999ca227c518b50c7a0	1.0
67d5ec50bc27aa0fa174c28f147e9ca2eeda0e9a	1.0
e8019dda339682076116d4b97657638015c39a85	3.0
8ed17620e504d02e69681807d98535941edda052	1.0
b1e3f8b33a24d1f3ab6ffb0a5cb07ca8251d8300	1.0
897b1012e3653b3eaa5ea219e2905c0251d3cf52	1.0
b3e1999c1c1114c36d217597c84aeac011d934c8	1.0
5b6ee94ac942435ab80bf5bbab2c496a2bedc53d	1.0
d74d4ede962aadcfe45914f1b09ed8a856ab1d4b	1.0
adcdd1fa61c5a78a61b0d71099708dad98706da5	1.0
79bebc5463973d78d9ef8b3e2113f4a9d3718803	1.0
66f44906d4d625354a1ba5835e0be1d0692209ba	1.0
614d8b15d7e126dbf54cfe685241496f23f545a7	3.0
4d1409497891ac5ed32ac5a9c900261cd7e06257	1.0
abd161b8319cd6408f701134087f526d0ec395a0	1.0
977d1dc74d484bf563ed52ec6f80d7800fc95b49	1.0
9c2d2ff0cdc1a10be14a2aacbcaa5df9435fcb13	1.0
c3410961aa813885b88c303e73704ef942787811	1.0
f8e43247cabe58f00b540280b604571b8196152f	1.0
1a9797bfae386a96942998d484207a00dde160cd	2.0
219c8cd239181ab63a95ff809d735d833a963e11	1.0
a8afbe9691df2807396ea08975ca94e823cf2010	1.0
6f6f5d3ea7d6e94b05f0406492c4765a5ac9bf79	1.0
7e49a0ea4bf37a5522783275adc5a2e7cd8f1805	4.0
3297baabfd145c9321c6791ebd0fef5faf45a992	1.0
cd685c779afd84458b2ede041345fef5446dda71	1.0
7ae2e167dafbb68c356ce182c80915998ddc79b6	1.0
1dfb12d5e52e2895ced18571d4ffae774a08bdf8	1.0
cc1f6b9c9d07353a2426dba46ffe033b952d0b6a	1.0
371259117e85668ee08cf0bfa1012fef363dacbc	1.0
fe1c3362db9d156d76f34c3d7eb3b622b8327440	1.0
377340ea34f3e1d53cc57f4e0d55a49f5e13aa1e	3.0
1e3e85472b15f400e6047b24cea46c3531144760	1.0
44a633d64ba9ff2a3b271c7c1e29f5a52d5b7499	1.0
5ec4e975a21baee8a7b96703438e7ea249d5de6f	1.0
6463b8fa0d7a5820375e5608573c946bda8817e8	1.0
d3cb36e891e8c3b685df3687e8725a6bc64b3aa5	1.0
55acd3bc3c89252a601171ed0d9ebaef9ae9dd4a	1.0
fe810404c90a03bb9e829818a64fef908d3d84c6	1.0
de5f2187683588a5e525f53dd6df1525d2120e25	1.0
42fd7f0e5ffb0933eec62b9bd7b2f7f515628603	1.0
54d2140a3c367bc360af2c8fab88c6909a0c57a9	1.0
5ea6f4ff39f5f5ded57316e6f94626a548509d08	1.0
ff55be31182dfeec2a4754653ca60065f10127ec	1.0
17fb5047ded4537bd0d5bd54f1446b03b1cb9ee7	1.0
21e9a6cd6ec9adf8309273d17de87f0c31b95d00	1.0
2b9d801c1ce082d4670e48fbe7bb320d9eded2f6	2.0
c0a0a03a29945e66a773d1657a9acc42118afd5b	1.0
acdfd355ee093aa89b8c96e1c9824de496e7a5a3	1.0
b4910cba1728c967ab42a2582861a4c9ad6e6037	1.0
0d6e5cce3e7532f05bc9f24a84a3ea1d70195d6c	1.0
b744fa362b0001a850ac94122864d035b940364b	1.0
b2cdd76674727c183ebab2b8d73afdd64c28489e	2.0
d58f8a52d33bdfe481b5865adc724aad034fb197	1.0
5de3b15a44cbeae888d0b3676489dacf00934c71	1.0
d2c3d703412b995921f078e9ddb2334b3a95c985	2.0
ea886e20b9b58c371fb89f00f3362c1f434a6df2	1.0
5c934e8375ccc9e4d2dbef9bc6f6fc87f1ac06aa	1.0
98f2e5e1379fc5a08cabd3c3e03cc591db40b7e2	1.0
1e32e9003cf10918304c4cf01bbd942346aae189	2.0
2ac9028bfaf334e590bedefe84be5e9f730f18eb	1.0
eef74d0508ab82c40b3016168e46594b4bab4a35	2.0
a6bee2ecad5ffddc0db88b9e87e70675bae59f01	1.0
fcbea2b9005341ef8d5e529e086dabe326c87fac	1.0
34e8e8ca7a7af1871197254da6cf34c24f9bdfa0	1.0
8f6443d89411a609de5b219386216aea7da30d75	1.0
